2021.starsem-1.1,Did the Cat Drink the Coffee? Challenging Transformers with Generalized Event Knowledge,2021,-1,-1,6,0,926,paolo pedinotti,Proceedings of *SEM 2021: The Tenth Joint Conference on Lexical and Computational Semantics,0,"Prior research has explored the ability of computational models to predict a word semantic fit with a given predicate. While much work has been devoted to modeling the typicality relation between verbs and arguments in isolation, in this paper we take a broader perspective by assessing whether and to what extent computational approaches have access to the information about the typicality of entire events and situations described in language (Generalized Event Knowledge). Given the recent success of Transformers Language Models (TLMs), we decided to test them on a benchmark for the dynamic estimation of thematic fit. The evaluation of these models was performed in comparison with SDM, a framework specifically designed to integrate events in sentence meaning representations, and we conducted a detailed error analysis to investigate which factors affect their behavior. Our results show that TLMs can reach performances that are comparable to those achieved by SDM. However, additional analysis consistently suggests that TLMs do not capture important aspects of event knowledge, and their predictions often depend on surface linguistic features, such as frequent words, collocations and syntactic patterns, thereby showing sub-optimal generalization abilities."
2006.jeptalnrecital-poster.5,M{\\'e}canismes de contr{\\^o}le pour l{'}analyse en Grammaires de Propri{\\'e}t{\\'e}s,2006,-1,-1,1,1,929,philippe blache,Actes de la 13{\\`e}me conf{\\'e}rence sur le Traitement Automatique des Langues Naturelles. Posters,0,"Les m{\'e}thodes d{'}analyse syntaxiques hybrides, reposant {\`a} la fois sur des techniques statistiques et symboliques, restent peu exploit{\'e}es. Dans la plupart des cas, les informations statistiques sont int{\'e}gr{\'e}es {\`a} un squelette contextfree et sont utilis{\'e}es pour contr{\^o}ler le choix des r{\`e}gles ou des structures. Nous proposons dans cet article une m{\'e}thode permettant de calculer un indice de corr{\'e}lation entre deux objets linguistiques (cat{\'e}gories, propri{\'e}t{\'e}s). Nous d{\'e}crivons une utilisation de cette notion dans le cadre de l{'}analyse des Grammaires de Propri{\'e}t{\'e}s. L{'}indice de corr{\'e}lation nous permet dans ce cas de contr{\^o}ler {\`a} la fois la s{\'e}lection des constituants d{'}une cat{\'e}gorie, mais {\'e}galement la satisfaction des propri{\'e}t{\'e}s qui la d{\'e}crivent."
2006.jeptalnrecital-long.31,Vers une pr{\\'e}diction automatique de la difficult{\\'e} d{'}une question en langue naturelle,2006,-1,-1,5,1,34164,laurianne sitbon,Actes de la 13{\\`e}me conf{\\'e}rence sur le Traitement Automatique des Langues Naturelles. Articles longs,0,"Nous proposons et testons deux m{\'e}thodes de pr{\'e}diction de la capacit{\'e} d{'}un syst{\`e}me {\`a} r{\'e}pondre {\`a} une question factuelle. Une telle pr{\'e}diciton permet de d{\'e}terminer si l{'}on doit initier un dialogue afin de pr{\'e}ciser ou de reformuler la question pos{\'e}e par l{'}utilisateur. La premi{\`e}re approche que nous proposons est une adaptation d{'}une m{\'e}thode de pr{\'e}diction dans le domaine de la recherche documentaire, bas{\'e}e soit sur des machines {\`a} vecteurs supports (SVM) soit sur des arbres de d{\'e}cision, avec des crit{\`e}res tels que le contenu des questions ou des documents, et des mesures de coh{\'e}sion entre les documents ou passages de documents d{'}o{\`u} sont extraits les r{\'e}ponses. L{'}autre approche vise {\`a} utiliser le type de r{\'e}ponse attendue pour d{\'e}cider de la capacit{\'e} du syst{\`e}me {\`a} r{\'e}pondre. Les deux approches ont {\'e}t{\'e} test{\'e}es sur les donn{\'e}es de la campagne Technolangue EQUER des syst{\`e}mes de questions-r{\'e}ponses en fran{\c{c}}ais. L{'}approche {\`a} base de SVM est celle qui obtient les meilleurs r{\'e}sultats. Elle permet de distinguer au mieux les questions faciles, celles auxquelles notre syst{\`e}me apporte une bonne r{\'e}ponse, des questions difficiles, celles rest{\'e}es sans r{\'e}ponses ou auxquelles le syst{\`e}me a r{\'e}pondu de mani{\`e}re incorrecte. A l{'}oppos{\'e} on montre que pour notre syst{\`e}me, le type de r{\'e}ponse attendue (personnes, quantit{\'e}s, lieux...) n{'}est pas un facteur d{\'e}terminant pour la difficult{\'e} d{'}une question."
2005.jeptalnrecital-long.10,Combiner analyse superficielle et profonde : bilan et perspectives,2005,-1,-1,1,1,929,philippe blache,Actes de la 12{\\`e}me conf{\\'e}rence sur le Traitement Automatique des Langues Naturelles. Articles longs,0,"L{'}analyse syntaxique reste un probl{\`e}me complexe au point que nombre d{'}applications n{'}ont recours qu{'}{\`a} des analyseurs superficiels. Nous faisons dans cet article le point sur les notions d{'}analyse superficielles et profondes en proposant une premi{\`e}re caract{\'e}risation de la notion de complexit{\'e} op{\'e}rationnelle pour l{'}analyse syntaxique automatique permettant de distinguer objets et relations plus ou moins difficiles {\`a} identifier. Sur cette base, nous proposons un bilan des diff{\'e}rentes techniques permettant de caract{\'e}riser et combiner analyse superficielle et profonde."
2005.jeptalnrecital-court.22,"Une plateforme pour l{'}acquisition, la maintenance et la validation de ressources lexicales",2005,-1,-1,2,1,43435,tristan vanrullen,Actes de la 12{\\`e}me conf{\\'e}rence sur le Traitement Automatique des Langues Naturelles. Articles courts,0,"Nous pr{\'e}sentons une plateforme de d{\'e}veloppement de lexique offrant une base lexicale accompagn{\'e}e d{'}un certain nombre d{'}outils de maintenance et d{'}utilisation. Cette base, qui comporte aujourd{'}hui 440.000 formes du Fran{\c{c}}ais contemporain, est destin{\'e}e {\`a} {\^e}tre diffus{\'e}e et remise {\`a} jour r{\'e}guli{\`e}rement. Nous exposons d{'}abord les outils et les techniques employ{\'e}es pour sa constitution et son enrichissement, notamment la technique de calcul des fr{\'e}quences lexicales par cat{\'e}gorie morphosyntaxique. Nous d{\'e}crivons ensuite diff{\'e}rentes approches pour constituer un sous-lexique de taille r{\'e}duite, dont la particularit{\'e} est de couvrir plus de 90{\%} de l{'}usage. Un tel lexique noyau offre en outre la possibilit{\'e} d{'}{\^e}tre r{\'e}ellement compl{\'e}t{\'e} manuellement avec des informations s{\'e}mantiques, de valence, pragmatiques etc."
2004.jeptalnrecital-long.21,Densit{\\'e} d{'}information syntaxique et gradient de grammaticalit{\\'e},2004,-1,-1,1,1,929,philippe blache,Actes de la 11{\\`e}me conf{\\'e}rence sur le Traitement Automatique des Langues Naturelles. Articles longs,0,"Cet article propose l{'}introduction d{'}une notion de densit{\'e} syntaxique permettant de caract{\'e}riser la complexit{\'e} d{'}un {\'e}nonc{\'e} et au-del{\`a} d{'}introduire la sp{\'e}cification d{'}un gradient de grammaticalit{\'e}. Un tel gradient s{'}av{\`e}re utile dans plusieurs cas : quantification de la difficult{\'e} d{'}interpr{\'e}tation d{'}une phrase, gradation de la quantit{\'e} d{'}information syntaxique contenue dans un {\'e}nonc{\'e}, explication de la variabilit{\'e} et la d{\'e}pendances entre les domaines linguistiques, etc. Cette notion exploite la possibilit{\'e} de caract{\'e}risation fine de l{'}information syntaxique en termes de contraintes : la densit{\'e} est fonction des contraintes satisfaites par une r{\'e}alisation pour une grammaire donn{\'e}e. Les r{\'e}sultats de l{'}application de cette notion {\`a} quelques corpus sont analys{\'e}s."
W03-3004,Meta-Level Contstraints for Linguistic Domain Interaction,2003,0,2,1,1,929,philippe blache,Proceedings of the Eighth International Conference on Parsing Technologies,0,"This paper presents a technique for the representation and the implementation of interaction relations between different domains of linguistic analysis. This solution relies on the localization of the linguistic objects in the context. The relations are then implemented by means of interaction constraints, each domain information being expressed independently."
2003.jeptalnrecital-poster.5,Vers une th{\\'e}orie cognitive de la langue bas{\\'e}e sur les contraintes,2003,-1,-1,1,1,929,philippe blache,Actes de la 10{\\`e}me conf{\\'e}rence sur le Traitement Automatique des Langues Naturelles. Posters,0,"Cet article fournit des {\'e}l{\'e}ments d{'}explication pour la description des relations entre les diff{\'e}rents domaines de l{'}analyse linguistique. Il propose une architecture g{\'e}n{\'e}rale en vue d{'}une th{\'e}orie form{\'e}e de plusieurs niveaux : d{'}un c{\^o}t{\'e} les grammaires de chacun des domaines et de l{'}autre des relations sp{\'e}cifiant les interactions entre ces domaines. Dans cette approche, chacun des domaines est porteur d{'}une partie de l{'}information, celle-ci r{\'e}sultant {\'e}galement de l{'}interaction entre les domaines."
van-rullen-blache-2002-evaluation,An evaluation of different symbolic shallow parsing techniques,2002,9,5,2,0,53367,tristan rullen,Proceedings of the Third International Conference on Language Resources and Evaluation ({LREC}{'}02),0,This paper presents an evaluation of four shallow parsers The interest of each of these parsers led us to imagine a parameterized multiplexer for syntactic information based on the principle of merging the common boundaries of the outputs given by each of these programs. The question of evaluating the parsers as well as the multiplexer came in the foreground with the problem of not owning reference corpora. We attempt here to demonstrate the interest of observing the xe2x80x98common boundariesxe2x80x99 produced by different parsers as good indices for the evaluation of these algorithms. Such an evaluation is proposed and tested with a set of two experiences.
C02-1104,From Shallow to Deep Parsing Using Constraint Satisfaction,2002,18,12,2,0,50482,jeanmarie balfourier,{COLING} 2002: The 19th International Conference on Computational Linguistics,0,"We present in this paper a technique allowing to choose the parsing granularity within the same approach relying on a constraint-based formalism. Its main advantage lies in the fact that the same linguistic resources are used whatever the granularity. Such a method is useful in particular for systems such as text-to-speech that usually need a simple bracketing, but in some cases requires a precise syntactic structure. We illustrate this method in comparing the results for three different granularity levels and give some figures about their respective performance in parsing a tagged corpus."
2002.jeptalnrecital-long.18,Variabilit{\\'e} et d{\\'e}pendances des composants linguistiques,2002,-1,-1,1,1,929,philippe blache,Actes de la 9{\\`e}me conf{\\'e}rence sur le Traitement Automatique des Langues Naturelles. Articles longs,0,"Nous pr{\'e}sentons dans cet article un cadre d{'}explication des relations entre les diff{\'e}rents composants de l{'}analyse linguistique (prosodie, syntaxe, s{\'e}mantique, etc.). Nous proposons un principe sp{\'e}cifiant un {\'e}quilibre pour un objet linguistique donn{\'e} entre ces diff{\'e}rents composants sous la forme d{'}un poids (pr{\'e}cisant l{'}aspect marqu{\'e} de l{'}objet d{\'e}crit) d{\'e}fini pour chacun d{'}entre eux et d{'}un seuil (correspondant {\`a} la somme de ces poids) {\`a} atteindre. Une telle approche permet d{'}expliquer certains ph{\'e}nom{\`e}nes de variabilit{\'e} : le choix d{'}une {``}tournure{''} {\`a} l{'}int{\'e}rieur d{'}un des composants peut varier {\`a} condition que son poids n{'}emp{\^e}che pas d{'}atteindre le seuil sp{\'e}cifi{\'e}. Ce type d{'}information, outre son int{\'e}r{\^e}t purement linguistique, constitue le premier {\'e}l{\'e}ment de r{\'e}ponse pour l{'}introduction de la variabilit{\'e} dans des applications comme les syst{\`e}mes de g{\'e}n{\'e}ration ou de synth{\`e}se de la parole."
W01-1820,Property Grammars: A Flexible Constraint-Based Approach to Parsing,2001,0,19,1,1,929,philippe blache,Proceedings of the Seventh International Workshop on Parsing Technologies,0,None
2001.jeptalnrecital-long.8,D{\\'e}pendances {\\`a} distance dans les grammaires de propri{\\'e}t{\\'e}s : l{'}exemple des disloqu{\\'e}es,2001,-1,-1,1,1,929,philippe blache,Actes de la 8{\\`e}me conf{\\'e}rence sur le Traitement Automatique des Langues Naturelles. Articles longs,0,"Cet article propose une description des d{\'e}pendances {\`a} distances s{'}appuyant sur une approche totalement d{\'e}clarative, les grammaires de propri{\'e}t{\'e}s, d{\'e}crivant l{'}information linguistique sous la forme de contraintes. L{'}approche d{\'e}crite ici consiste {\`a} introduire de fa{\c{c}}on dynamique en cours d{'}analyse de nouvelles contraintes, appel{\'e}es propri{\'e}t{\'e}s distantes. Cette notion est illustr{\'e}e par la description du ph{\'e}nom{\`e}ne des disloqu{\'e}es en fran{\c{c}}ais."
2000.iwpt-1.30,Property Grammars: a Solution for Parsing with Constraints,2000,-1,-1,1,1,929,philippe blache,Proceedings of the Sixth International Workshop on Parsing Technologies,0,
P98-1019,Parsing Ambiguous Structures using Controlled Disjunctions and Unary Quasi-Trees,1998,12,7,1,1,929,philippe blache,"36th Annual Meeting of the Association for Computational Linguistics and 17th International Conference on Computational Linguistics, Volume 1",1,"The problem of parsing ambiguous structures concerns (i) their representation and (ii) the specification of mechanisms allowing to delay and control their evaluation. We first propose to use a particular kind of disjunctions called controlled disjunctions: these formulae allows the representation and the implementation of specific constraints that can occur between ambiguous values. But an efficient control of ambiguous structures also has to take into account lexical as well as syntactic information concerning this object. We then propose the use of unary quasi-trees specifying constraints at these different levels. The two devices allow an efficient implementation of the control of the ambiguity. Moreover, they are independent from a particular formalism and can be used whatever the linguistic theory."
C98-1019,Parsing Ambiguous Structures using Controlled Disjunctions and Unary Quasi-Trees,1998,12,7,1,1,929,philippe blache,{COLING} 1998 Volume 1: The 17th International Conference on Computational Linguistics,0,"The problem of parsing ambiguous structures concerns (i) their representation and (ii) the specification of mechanisms allowing to delay and control their evaluation. We first propose to use a particular kind of disjunctions called controlled disjunctions: these formulae allows the representation and the implementation of specific constraints that can occur between ambiguous values. But an efficient control of ambiguous structures also has to take into account lexical as well as syntactic information concerning this object. We then propose the use of unary quasi-trees specifying constraints at these different levels. The two devices allow an efficient implementation of the control of the ambiguity. Moreover, they are independent from a particular formalism and can be used whatever the linguistic theory."
1997.iwpt-1.5,Disambiguating with Controlled Disjunctions,1997,12,4,1,1,929,philippe blache,Proceedings of the Fifth International Workshop on Parsing Technologies,0,"In this paper, we propose a disambiguating technique called controlled disjunctions. This extension of the so-called named disjunctions relies on the relations existing between feature values (covariation, control, etc.). We show that controlled disjunctions can implement different kind of ambiguities in a consistent and homogeneous way. We describe the integration of controlled disjunctions into a HPSG feature structure representation. Finally, we present a direct implementation by means of delayed evaluation and we develop an example within the functional programming paradigm."
C92-1016,Using Active Constraints to Parse {GPSG}s,1992,9,3,1,1,929,philippe blache,{COLING} 1992 Volume 1: The 14th {I}nternational {C}onference on {C}omputational {L}inguistics,0,"Active constraints of the constraint logic programming paradigm allow (1) the reduction of the search space of programs and (2) a very concise representation of the problems. These two properties are particularly interesting for parsing problems: they can help us to reduce non-determinism and to use large coverage grammars. In this paper, we describe how to use such constraints for parsing ID/LP grammars and propose an implementation in Prolog III."
C90-2004,Bottom-Up Filtering: a Parsing Strategy for {GPSG},1990,16,6,1,1,929,philippe blache,{COLING} 1990 Volume 2: Papers presented to the 13th International Conference on Computational Linguistics,0,"In this paper, we propose an optimized strategy, called Bottom-Up Filtering, for parsing GPSGs. This strategy is based on a particular, high level, interpretation of GPSGs. It permits a significant reduction of the non-determinism inherent to the rule selection process."
